t1,t2,rho_total,rho_bcc,rho_iwp,w_union,w_phase,overlap,active_elements
-1.9,-5.358333333333333,0.29296875,0.26171875,0.23046875,0.8933333333333333,0.5317460317460317,0.19921875,9600
-1.9,-5.3,0.29296875,0.26171875,0.23046875,0.8933333333333333,0.5317460317460317,0.19921875,9600
-1.9,-5.241666666666667,0.29296875,0.26171875,0.23046875,0.8933333333333333,0.5317460317460317,0.19921875,9600
-1.9,-5.183333333333334,0.29296875,0.26171875,0.234375,0.8933333333333333,0.5275590551181102,0.203125,9600
-1.9,-5.125,0.29296875,0.26171875,0.234375,0.8933333333333333,0.5275590551181102,0.203125,9600
-1.9,-5.066666666666666,0.29296875,0.26171875,0.234375,0.8933333333333333,0.5275590551181102,0.203125,9600
-1.9,-5.008333333333333,0.29296875,0.26171875,0.234375,0.8933333333333333,0.5275590551181102,0.203125,9600
-1.9,-4.95,0.30078125,0.26171875,0.2421875,0.8701298701298701,0.5193798449612403,0.203125,9856
-1.9,-4.891666666666667,0.30078125,0.26171875,0.2421875,0.8701298701298701,0.5193798449612403,0.203125,9856
-1.9,-4.833333333333333,0.30078125,0.26171875,0.2421875,0.8701298701298701,0.5193798449612403,0.203125,9856
-1.9,-4.775,0.30078125,0.26171875,0.2421875,0.8701298701298701,0.5193798449612403,0.203125,9856
-1.9,-4.716666666666667,0.30078125,0.26171875,0.2421875,0.8701298701298701,0.5193798449612403,0.203125,9856
-1.9,-4.658333333333333,0.30078125,0.26171875,0.2421875,0.8701298701298701,0.5193798449612403,0.203125,9856
-1.9,-4.6,0.30078125,0.26171875,0.2421875,0.8701298701298701,0.5193798449612403,0.203125,9856
-1.9,-4.541666666666667,0.30859375,0.26171875,0.25,0.8481012658227848,0.5114503816793893,0.203125,10112
-1.9,-4.483333333333333,0.30859375,0.26171875,0.25,0.8481012658227848,0.5114503816793893,0.203125,10112
-1.9,-4.425,0.30859375,0.26171875,0.25,0.8481012658227848,0.5114503816793893,0.203125,10112
-1.9,-4.366666666666667,0.30859375,0.26171875,0.25,0.8481012658227848,0.5114503816793893,0.203125,10112
-1.9,-4.308333333333334,0.31640625,0.26171875,0.2578125,0.8271604938271605,0.5037593984962406,0.203125,10368
-1.9,-4.25,0.31640625,0.26171875,0.2578125,0.8271604938271605,0.5037593984962406,0.203125,10368
-1.9,-4.191666666666666,0.31640625,0.26171875,0.2578125,0.8271604938271605,0.5037593984962406,0.203125,10368
-1.9,-4.133333333333333,0.31640625,0.26171875,0.2578125,0.8271604938271605,0.5037593984962406,0.203125,10368
-1.9,-4.075,0.31640625,0.26171875,0.2578125,0.8271604938271605,0.5037593984962406,0.203125,10368
-1.9,-4.016666666666667,0.31640625,0.26171875,0.2578125,0.8271604938271605,0.5037593984962406,0.203125,10368
-1.9,-3.9583333333333335,0.31640625,0.26171875,0.2578125,0.8271604938271605,0.5037593984962406,0.203125,10368
-1.9,-3.9,0.31640625,0.26171875,0.2578125,0.8271604938271605,0.5037593984962406,0.203125,10368
-1.9,-3.841666666666667,0.31640625,0.26171875,0.2578125,0.8271604938271605,0.5037593984962406,0.203125,10368
-1.9,-3.783333333333333,0.31640625,0.26171875,0.2578125,0.8271604938271605,0.5037593984962406,0.203125,10368
-1.9,-3.725,0.31640625,0.26171875,0.2578125,0.8271604938271605,0.5037593984962406,0.203125,10368
-1.9,-3.6666666666666665,0.31640625,0.26171875,0.26171875,0.8271604938271605,0.5,0.20703125,10368
-1.9,-3.6083333333333334,0.31640625,0.26171875,0.26171875,0.8271604938271605,0.5,0.20703125,10368
-1.9,-3.55,0.31640625,0.26171875,0.26171875,0.8271604938271605,0.5,0.20703125,10368
-1.9,-3.4916666666666667,0.31640625,0.26171875,0.26171875,0.8271604938271605,0.5,0.20703125,10368
-1.9,-3.433333333333333,0.31640625,0.26171875,0.26171875,0.8271604938271605,0.5,0.20703125,10368
-1.9,-3.375,0.31640625,0.26171875,0.26171875,0.8271604938271605,0.5,0.20703125,10368
-1.9,-3.3166666666666664,0.31640625,0.26171875,0.26171875,0.8271604938271605,0.5,0.20703125,10368
-1.9,-3.2583333333333333,0.32421875,0.26171875,0.26953125,0.8072289156626506,0.49264705882352944,0.20703125,10624
-1.9,-3.2,0.32421875,0.26171875,0.26953125,0.8072289156626506,0.49264705882352944,0.20703125,10624
-1.9,-3.1416666666666666,0.32421875,0.26171875,0.26953125,0.8072289156626506,0.49264705882352944,0.20703125,10624
-1.9,-3.0833333333333335,0.32421875,0.26171875,0.26953125,0.8072289156626506,0.49264705882352944,0.20703125,10624
-1.9,-3.025,0.32421875,0.26171875,0.26953125,0.8072289156626506,0.49264705882352944,0.20703125,10624
